Variable,TABLA,TABLA INSUMO
max_avg1_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP116
max_avg2_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP117
max_max_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP118
max_min_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP119
max_avg1_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP120
max_avg2_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP121
max_max_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP122
max_min_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP123
max_avg1_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP124
max_avg2_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP125
max_max_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP126
max_min_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP127
max_avg1_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP128
max_avg2_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP129
min_max_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP130
min_min_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP131
min_avg1_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP132
min_avg2_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP133
min_max_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP134
min_min_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP135
min_avg1_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP136
min_avg2_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP137
min_max_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP138
min_min_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP139
min_avg1_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP140
min_avg2_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP141
min_max_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP142
min_min_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP143
min_avg1_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP144
min_avg2_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP145
min_max_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP146
min_min_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP147
min_avg1_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP148
min_avg2_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP149
min_max_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP150
min_min_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP151
min_avg1_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP152
min_avg2_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP153
avg_max_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP154
avg_min_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP155
avg_avg1_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP156
avg_avg2_vp_per_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP157
avg_max_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP158
avg_min_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP159
avg_avg1_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP160
avg_avg2_vp_mes_u03m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP161
avg_max_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP162
avg_min_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP163
avg_avg1_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP164
avg_avg2_vp_per_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP165
avg_max_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP166
avg_min_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP167
avg_avg1_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP168
avg_avg2_vp_mes_u06m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP169
avg_max_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP170
avg_min_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP171
avg_avg1_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP172
avg_avg2_vp_per_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP173
avg_max_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP174
avg_min_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP175
avg_avg1_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP176
avg_avg2_vp_mes_u12m_2,DBMYMWORK.JAT_MCV_VARIABLES_VP,DBMYMWORK.JAT_MCV_VAR_VP177
fecha,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
rfc,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_dias_para_pago_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_per_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_per_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_per_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_per_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
max_vp_mes_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
min_vp_mes_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg1_vp_mes_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t00,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
